subject,session,data_source,structured_data,channel,signal,stimulus,block,mean_baseline,std_baseline,mean_task,std_task,task_minus_baseline,area_under_curve_task,time_to_peak,time_to_nadir
207,2,1,1,20,2,1,1,0.073579,0.65547,-0.45587,1.3018,-0.52945,-23.842,35,14
207,2,1,1,21,1,1,1,0.47708,1.7305,0.38571,2.4659,-0.09137,21.506,22,41
207,2,1,1,21,2,1,1,-0.81773,0.7066,-0.10239,1.2911,0.71533,-7.1021,51,21
207,2,1,1,22,1,1,1,-0.16539,1.5522,0.74105,2.5409,0.90644,39.88,21,37
207,2,1,1,22,2,1,1,-0.07273,0.38591,0.11105,0.68134,0.18378,6.0262,34,12
207,2,1,1,23,1,1,1,-0.24956,1.3357,1.2951,3.148,1.5446,67.511,14,41
207,2,1,1,23,2,1,1,-0.3651,0.79355,-0.62065,1.7513,-0.25555,-34.055,52,21
207,2,1,1,24,1,1,1,0.68781,2.5756,0.90037,4.3153,0.21256,50.109,21,42
207,2,1,1,24,2,1,1,-0.17916,0.84179,0.29507,1.0779,0.47423,15.457,30,47
208,2,1,1,3,1,1,1,-1.0215,2.9272,0.43003,3.6636,1.4516,26.532,30,49
208,2,1,1,3,2,1,1,-0.65519,0.72965,0.62645,0.80965,1.2816,31.66,13,43
208,2,1,1,6,1,1,1,-1.0824,2.1263,0.059158,2.9268,1.1416,7.1304,32,52
208,2,1,1,6,2,1,1,-0.56613,0.36968,0.6396,0.44986,1.2057,31.925,50,32
208,2,1,1,14,1,1,1,-4.2412,3.5625,0.92398,5.5533,5.1652,51.819,28,38
208,2,1,1,14,2,1,1,-1.2594,1.0532,0.93371,1.3648,2.1931,47.539,28,42
208,2,1,1,17,1,1,1,-1.4318,3.2211,0.20731,3.5649,1.6391,13.238,29,38
208,2,1,1,17,2,1,1,0.2096,1.3888,0.31193,0.85716,0.10233,14.758,51,44
208,2,1,1,22,1,1,1,-0.28307,2.0512,0.32269,2.1886,0.60576,17.707,30,4
208,2,1,1,22,2,1,1,1.2262,0.59075,-0.14856,1.6043,-1.3748,-9.5351,47,8
208,2,1,1,24,1,1,1,-1.0202,1.4168,0.1788,2.359,1.199,10.362,29,40
208,2,1,1,24,2,1,1,0.97459,0.89254,-0.067015,1.6821,-1.0416,-3.8945,37,10
210,2,1,1,1,1,1,1,-1.1305,2.4546,1.3254,2.9957,2.4559,62.522,1,36
210,2,1,1,1,2,1,1,-0.14665,0.79219,-0.61132,1.8321,-0.46467,-30.449,36,10
210,2,1,1,2,1,1,1,0.32075,2.1226,1.0707,3.2106,0.74993,54.773,30,47
210,2,1,1,2,2,1,1,-1.0573,0.62759,-0.036497,0.63795,1.0208,-1.5317,37,2
210,2,1,1,3,1,1,1,-0.54305,2.4602,0.93494,2.2462,1.478,45.486,5,37
210,2,1,1,3,2,1,1,-0.089416,0.32164,-0.16057,0.58122,-0.071158,-8.4052,35,13
210,2,1,1,4,1,1,1,0.28543,2.3838,0.80379,2.5012,0.51837,41.416,30,46
210,2,1,1,4,2,1,1,-0.54176,0.30946,-0.2211,0.51346,0.32066,-11.422,37,16
210,2,1,1,6,1,1,1,-0.45172,1.5855,0.48474,2.8324,0.93646,22.409,24,14
210,2,1,1,6,2,1,1,0.02919,0.57651,-0.38487,0.90126,-0.41406,-20.928,51,30
210,2,1,1,7,1,1,1,0.40956,2.7031,0.87723,3.5009,0.46767,44.848,30,46
210,2,1,1,7,2,1,1,-0.15392,0.48463,-0.34701,0.89978,-0.1931,-19.071,50,13
210,2,1,1,8,1,1,1,-1.337,1.9645,0.70842,2.4955,2.0454,33.418,24,37
210,2,1,1,8,2,1,1,-0.046991,0.59257,-0.24095,0.63305,-0.19396,-13.265,52,33
210,2,1,1,9,1,1,1,0.081032,2.5461,1.2107,3.4651,1.1297,62.855,29,47
210,2,1,1,9,2,1,1,-0.12564,0.33403,-0.078875,0.31907,0.046761,-4.4855,50,45
210,2,1,1,10,1,1,1,0.58459,4.0592,0.10178,6.8945,-0.48281,0.20981,30,12
210,2,1,1,10,2,1,1,0.29271,0.80486,-1.262,2.4756,-1.5547,-67.177,47,22
210,2,1,1,11,1,1,1,-0.9714,2.4479,1.0494,3.1532,2.0208,52.3,29,37
210,2,1,1,11,2,1,1,-0.051111,0.31239,-0.099996,0.42296,-0.048885,-5.4011,30,13
210,2,1,1,12,1,1,1,0.72419,3.5231,0.8895,5.4258,0.16532,44.167,30,12
210,2,1,1,12,2,1,1,0.15133,0.83595,-0.61043,1.657,-0.76176,-33.06,49,12
210,2,1,1,13,1,1,1,-0.19442,2.8028,1.2524,3.7671,1.4468,65.926,29,47
210,2,1,1,13,2,1,1,-1.1753,1.2342,0.45241,1.6803,1.6277,24.999,29,2
210,2,1,1,14,1,1,1,-1.1518,2.5637,1.5707,2.9736,2.7225,77.212,30,38
210,2,1,1,14,2,1,1,0.064641,0.56865,-0.54423,1.4436,-0.60887,-27.267,37,11
210,2,1,1,15,1,1,1,1.7389,3.1634,0.72563,3.8079,-1.0133,40.742,30,48
210,2,1,1,15,2,1,1,-1.9508,1.3116,0.54813,1.3849,2.4989,29.277,23,2
210,2,1,1,16,1,1,1,0.045696,2.6578,1.3303,3.4211,1.2846,69.26,30,48
210,2,1,1,16,2,1,1,-0.30777,0.37543,-0.029752,0.6495,0.27802,-1.1046,37,9
210,2,1,1,17,1,1,1,-0.84875,1.6503,0.50981,1.8977,1.3586,23.32,30,38
210,2,1,1,17,2,1,1,0.31131,0.56333,-0.5366,1.1908,-0.84791,-27.13,40,13
210,2,1,1,18,1,1,1,0.61935,3.2224,1.3418,3.644,0.72245,68.537,30,47
210,2,1,1,18,2,1,1,-0.23905,0.37582,0.036522,0.36983,0.27557,1.3026,52,42
210,2,1,1,19,1,1,1,-0.13649,1.5363,0.41097,2.3129,0.54746,20.511,29,47
210,2,1,1,19,2,1,1,-0.23708,0.20382,-0.13883,0.35577,0.098256,-7.4414,37,12
210,2,1,1,20,1,1,1,-0.92408,2.6062,1.3093,2.8874,2.2333,64.977,29,37
210,2,1,1,20,2,1,1,0.065396,0.21504,-0.28651,0.62104,-0.35191,-14.754,40,16
210,2,1,1,21,1,1,1,-0.63701,2.9647,1.7278,4.3092,2.3648,90.839,29,48
210,2,1,1,21,2,1,1,0.022586,0.30828,-0.12951,0.28118,-0.1521,-7.0879,1,29
210,2,1,1,22,1,1,1,-0.32305,2.0317,0.90616,2.4149,1.2292,44.998,29,37
210,2,1,1,22,2,1,1,-0.077196,0.8442,-0.037843,1.0556,0.039353,-1.5782,36,6
210,2,1,1,23,1,1,1,-2.3042,2.931,2.6475,4.2268,4.9517,135.38,28,37
210,2,1,1,23,2,1,1,-0.13387,0.53011,0.33672,0.90073,0.47059,17.693,25,37
210,2,1,1,24,1,1,1,-0.85945,2.3875,1.8088,3.2394,2.6683,92.105,29,37
210,2,1,1,24,2,1,1,-0.087528,0.41129,0.12323,0.58525,0.21076,6.5528,27,46
211,2,1,1,1,1,1,1,-1.0354,2.2308,1.5393,3.5819,2.5748,79.477,29,45
211,2,1,1,1,2,1,1,0.11367,1.3151,-0.54088,2.0444,-0.65455,-29.156,46,29
211,2,1,1,2,1,1,1,1.0733,1.1908,0.35518,1.9865,-0.71809,18.172,24,45
211,2,1,1,2,2,1,1,-1.7452,1.0911,-0.73163,1.9514,1.0135,-38.538,46,29
211,2,1,1,3,1,1,1,-1.5639,2.0537,1.3696,2.7421,2.9334,69.808,22,38
211,2,1,1,3,2,1,1,0.25504,1.1346,0.038671,1.5205,-0.21637,1.4321,11,29
211,2,1,1,4,1,1,1,-1.5447,1.6619,1.3008,2.1648,2.8455,66.012,28,38
211,2,1,1,4,2,1,1,0.056039,0.66555,-0.36273,0.8602,-0.41877,-19.227,46,29
211,2,1,1,6,1,1,1,-2.0598,2.2087,0.76453,2.1297,2.8243,37.541,52,38
211,2,1,1,6,2,1,1,0.26137,0.62667,-0.14611,0.68212,-0.40747,-8.1112,2,45
211,2,1,1,7,1,1,1,0.032702,2.0356,-0.2673,2.0009,-0.3,-16.125,50,12
211,2,1,1,7,2,1,1,-0.86285,0.80936,-0.50671,1.3812,0.35614,-27.392,46,22
211,2,1,1,8,1,1,1,-1.1573,2.103,0.14747,2.8668,1.3048,4.9482,51,10
211,2,1,1,8,2,1,1,0.28812,0.69503,-0.24179,0.5649,-0.52991,-13.168,1,27
211,2,1,1,9,1,1,1,-1.3113,2.7878,0.57199,2.8194,1.8833,25.292,50,38
211,2,1,1,9,2,1,1,0.099177,1.4701,-0.43913,1.5014,-0.53831,-22.149,49,24
211,2,1,1,11,1,1,1,-0.90043,2.3048,-0.057353,2.8085,0.84307,-6.1254,51,10
211,2,1,1,11,2,1,1,0.34807,1.1821,-0.43637,1.5819,-0.78444,-24.283,43,14
211,2,1,1,12,1,1,1,-3.2053,9.4629,0.82117,8.0833,4.0265,21.7,1,35
211,2,1,1,12,2,1,1,2.7018,11.064,-2.2775,8.0961,-4.9793,-104.1,42,1
211,2,1,1,13,1,1,1,1.3021,1.2391,-0.62389,1.4419,-1.926,-32.43,27,36
211,2,1,1,13,2,1,1,-1.1201,0.77909,-0.12665,1.1925,0.99347,-5.8956,37,5
211,2,1,1,14,1,1,1,-2.9033,2.3683,0.91489,2.9903,3.8181,44.372,28,38
211,2,1,1,14,2,1,1,0.56959,0.97246,-0.30824,1.1156,-0.87783,-16.477,46,29
211,2,1,1,15,1,1,1,2.7938,2.7212,-1.5435,2.1148,-4.3373,-78.056,48,35
211,2,1,1,15,2,1,1,-1.5834,1.5726,-0.29973,1.7993,1.2837,-16.34,40,6
211,2,1,1,16,1,1,1,-1.4907,1.8074,0.65464,2.4652,2.1453,32.451,28,38
211,2,1,1,16,2,1,1,0.013869,0.91841,-0.087832,0.78214,-0.1017,-5.0491,7,34
211,2,1,1,17,1,1,1,-1.9773,2.4435,0.84087,3.1489,2.8181,43.089,23,37
211,2,1,1,17,2,1,1,0.83622,0.7178,0.49458,1.3028,-0.34164,24.733,10,34
211,2,1,1,18,1,1,1,1.4471,4.5382,-0.82738,3.9204,-2.2745,-43.618,48,38
211,2,1,1,18,2,1,1,-1.0471,5.692,0.14787,5.3816,1.1949,8.6276,24,47
211,2,1,1,19,1,1,1,-1.2494,2.5836,-0.1762,3.3559,1.0732,-10.713,50,9
211,2,1,1,19,2,1,1,0.30193,1.8699,0.4314,1.7808,0.12947,22.041,8,13
211,2,1,1,21,1,1,1,-0.20179,1.8305,0.27854,2.3953,0.48034,14.153,29,37
211,2,1,1,21,2,1,1,0.081811,0.49116,0.25467,0.64561,0.17286,12.608,36,44
211,2,1,1,22,1,1,1,-0.35753,2.0939,0.36405,2.9555,0.72159,18.437,28,37
211,2,1,1,22,2,1,1,-0.067922,0.68881,0.33917,0.66164,0.40709,17.264,17,43
211,2,1,1,23,1,1,1,-0.14008,2.0357,0.47984,2.7714,0.61992,25.427,24,37
211,2,1,1,23,2,1,1,-0.59122,0.90524,0.51409,0.76812,1.1053,26.303,19,35
211,2,1,1,24,1,1,1,0.097669,2.1593,0.66246,3.1077,0.56479,34.041,28,38
211,2,1,1,24,2,1,1,-0.14979,0.5676,0.16551,0.4545,0.31531,8.2022,4,29
212,2,1,1,1,1,1,1,-1.7783,4.9013,1.4194,4.4572,3.1977,79.967,30,52
212,2,1,1,1,2,1,1,0.82077,4.1025,-1.0841,4.4762,-1.9049,-63.377,52,30
212,2,1,1,2,1,1,1,-0.72053,3.4338,0.83327,2.8625,1.5538,47.36,31,51
212,2,1,1,2,2,1,1,0.061244,2.3948,-0.4741,2.5719,-0.53535,-29.195,52,31
212,2,1,1,3,1,1,1,-1.9852,1.9891,1.2594,2.1873,3.2446,65.764,6,44
212,2,1,1,3,2,1,1,-0.050469,1.11,0.064287,1.3575,0.11476,1.5052,6,36
212,2,1,1,4,1,1,1,-1.9584,3.7544,1.4281,3.9252,3.3864,78.535,25,52
212,2,1,1,4,2,1,1,0.28484,2.1268,-0.10379,2.3031,-0.38863,-9.1373,52,34
212,2,1,1,5,1,1,1,-0.26467,1.2938,0.33821,1.0336,0.60289,18.896,24,52
212,2,1,1,5,2,1,1,-0.1911,0.55643,-0.11676,0.93942,0.074342,-7.9114,52,31
212,2,1,1,6,1,1,1,-1.2099,1.917,0.36964,1.4201,1.5795,20.341,29,6
212,2,1,1,6,2,1,1,0.28839,0.82901,-0.048188,0.72118,-0.33658,-4.0372,52,31
212,2,1,1,7,1,1,1,-0.96682,1.7677,0.61654,1.6039,1.5834,34.141,25,52
212,2,1,1,7,2,1,1,-0.21894,0.34886,0.29668,0.56059,0.51562,14.396,52,42
212,2,1,1,8,1,1,1,-1.5529,1.683,0.3989,1.3125,1.9518,20.62,29,39
212,2,1,1,8,2,1,1,0.60983,0.73052,-0.32464,1.0342,-0.93447,-18.137,52,31
212,2,1,1,9,1,1,1,-2.223,2.7898,2.0325,3.5371,4.2555,107.63,6,44
212,2,1,1,9,2,1,1,-0.31937,0.57493,0.43295,0.7384,0.75232,21.44,6,36
212,2,1,1,10,1,1,1,-1.3127,1.6619,1.3712,2.2718,2.6839,72.281,7,39
212,2,1,1,10,2,1,1,-0.4562,0.36876,0.23978,0.65457,0.69598,11.801,6,42
212,2,1,1,11,1,1,1,-2.0828,2.6082,1.7579,3.1234,3.8407,93.499,6,39
212,2,1,1,11,2,1,1,-0.14091,0.33901,0.33545,0.66824,0.47636,16.307,6,38
212,2,1,1,12,1,1,1,-2.2788,2.7823,2.4783,4.1192,4.757,131,6,37
212,2,1,1,12,2,1,1,-0.62008,0.69349,0.58344,0.98213,1.2035,29.478,7,43
212,2,1,1,13,1,1,1,-0.93752,1.3796,1.3644,2.6426,2.3019,72.001,20,38
212,2,1,1,13,2,1,1,-0.3915,0.38302,0.095014,0.63699,0.48652,5.1233,50,2
212,2,1,1,14,1,1,1,-1.2104,2.1799,0.65236,2.1042,1.8628,32.877,6,39
212,2,1,1,14,2,1,1,-0.038005,0.8493,0.31439,1.2344,0.3524,17.538,40,44
212,2,1,1,16,1,1,1,-1.9875,2.9502,1.7405,3.4111,3.728,92.192,20,45
212,2,1,1,16,2,1,1,0.24692,0.90914,-0.4423,1.1206,-0.68922,-23.443,49,20
212,2,1,1,17,1,1,1,-0.98111,2.0476,0.97316,2.2831,1.9543,50.834,26,39
212,2,1,1,17,2,1,1,-0.36222,0.28305,0.37898,0.44303,0.7412,19.898,6,37
212,2,1,1,18,1,1,1,-1.1376,2.3369,1.4265,3.2742,2.5642,77.323,21,52
212,2,1,1,18,2,1,1,0.017463,0.73411,-0.075246,0.90709,-0.092709,-4.6797,51,35
212,2,1,1,19,1,1,1,-1.1792,3.3584,1.581,3.5885,2.7602,83.93,31,45
212,2,1,1,19,2,1,1,0.019891,0.56367,-0.25529,0.91889,-0.27519,-13.683,47,21
212,2,1,1,20,1,1,1,-0.40388,1.4,1.0517,2.7312,1.4556,56.891,29,52
212,2,1,1,20,2,1,1,-0.52773,0.50079,-0.057818,0.81009,0.46991,-4.0126,52,34
212,2,1,1,21,1,1,1,-1.0129,2.377,1.0644,2.6313,2.0773,56.325,26,39
212,2,1,1,21,2,1,1,-0.14613,0.3116,-0.030346,0.45884,0.11579,-2.0958,47,30
212,2,1,1,22,1,1,1,-1.3572,2.2401,1.3761,3.082,2.7333,72.561,30,44
212,2,1,1,22,2,1,1,0.13823,0.30559,-0.16391,0.74291,-0.30214,-8.6949,40,23
212,2,1,1,23,1,1,1,-0.12617,1.9881,0.57233,2.3485,0.6985,31.523,30,39
212,2,1,1,23,2,1,1,-0.21644,0.29922,0.11532,0.2663,0.33175,5.9969,37,1
212,2,1,1,24,1,1,1,-1.1092,2.5089,1.0363,2.5307,2.1455,53.647,30,39
212,2,1,1,24,2,1,1,-0.074005,0.26731,0.015185,0.36086,0.08919,0.55458,46,24
213,2,1,1,1,1,1,1,0.33318,2.7319,-1.3134,3.1233,-1.6465,-64.983,46,26
213,2,1,1,1,2,1,1,0.13153,2.3104,0.82097,2.5684,0.68944,43.115,27,47
213,2,1,1,3,1,1,1,0.68675,1.3228,-0.79433,1.7304,-1.4811,-39.127,11,23
213,2,1,1,3,2,1,1,0.62193,0.93758,0.39114,1.5732,-0.23078,20.571,26,48
213,2,1,1,4,1,1,1,-0.048254,1.0949,-0.55264,1.2356,-0.50438,-25.938,46,2
213,2,1,1,4,2,1,1,0.18615,0.71056,0.36406,0.9046,0.17791,18.957,23,47
213,2,1,1,5,1,1,1,0.73386,1.4984,-1.181,1.1515,-1.9148,-61.181,46,17
213,2,1,1,5,2,1,1,2.1088,1.4013,-0.24439,1.0479,-2.3532,-12.574,41,39
213,2,1,1,6,1,1,1,-0.22996,1.2334,-0.46587,1.4759,-0.2359,-22.178,10,2
213,2,1,1,6,2,1,1,-0.018406,0.59634,0.4941,1.1089,0.5125,25.745,24,48
213,2,1,1,7,1,1,1,0.28521,1.1148,-0.85277,1.0371,-1.138,-42.994,46,3
213,2,1,1,7,2,1,1,0.30405,0.15284,0.094598,0.40708,-0.20945,4.5395,24,16
213,2,1,1,8,1,1,1,-0.1542,1.422,-0.21782,2.289,-0.06362,-9.5073,11,19
213,2,1,1,8,2,1,1,0.47056,0.33806,0.23002,0.62038,-0.24054,11.892,10,47
213,2,1,1,9,1,1,1,-0.16351,1.4308,-0.21687,1.5852,-0.053367,-8.5212,10,2
213,2,1,1,9,2,1,1,-0.20279,0.4933,0.51886,0.99548,0.72165,27.44,24,49
213,2,1,1,10,1,1,1,-0.10894,1.8902,-0.79005,1.4207,-0.68111,-41.384,46,30
213,2,1,1,10,2,1,1,0.3206,0.40017,-0.24796,0.77837,-0.56856,-13.807,52,9
213,2,1,1,11,1,1,1,0.33288,1.4491,-0.27334,2.0296,-0.60621,-13.282,11,38
213,2,1,1,11,2,1,1,0.18688,0.54394,0.37725,0.77683,0.19037,19.368,12,41
213,2,1,1,12,1,1,1,0.57088,1.5499,-0.50025,1.9525,-1.0711,-25.064,11,38
213,2,1,1,12,2,1,1,-0.30992,0.47608,0.36671,0.60887,0.67662,19.568,37,47
213,2,1,1,13,1,1,1,-1.306,2.0303,-0.96185,2.3195,0.3441,-49.185,46,25
213,2,1,1,13,2,1,1,1.4671,0.33287,0.33097,1.6518,-1.1361,18.164,27,48
213,2,1,1,14,1,1,1,-1.0833,3.9315,-1.445,4.6993,-0.36167,-74.996,47,26
213,2,1,1,14,2,1,1,1.335,1.0555,0.19962,1.9696,-1.1354,11.151,30,48
213,2,1,1,16,1,1,1,-2.1943,2.1608,-0.44564,2.4548,1.7486,-22.893,46,26
213,2,1,1,16,2,1,1,1.0099,0.54119,0.22071,1.1033,-0.78916,12.918,30,52
213,2,1,1,17,1,1,1,-0.62979,2.6119,-0.96659,2.8803,-0.33679,-50.327,46,34
213,2,1,1,17,2,1,1,0.92789,0.96603,0.4571,1.7384,-0.47079,25.614,30,49
213,2,1,1,18,1,1,1,-0.84665,2.0204,-0.64368,1.8492,0.20298,-33.408,46,26
213,2,1,1,18,2,1,1,1.3363,0.67496,0.14176,0.9453,-1.1946,8.3007,29,52
213,2,1,1,19,1,1,1,-0.35509,1.5473,-0.605,1.4691,-0.24991,-29.839,10,3
213,2,1,1,19,2,1,1,0.70761,0.99504,0.29881,1.9483,-0.4088,17.624,31,50
213,2,1,1,21,1,1,1,-1.119,1.2461,-0.45934,1.3253,0.65967,-21.975,46,2
213,2,1,1,21,2,1,1,0.76078,0.1773,0.51663,1.1576,-0.24414,27.633,31,49
213,2,1,1,22,1,1,1,0.28399,1.7231,-0.16542,1.9625,-0.44941,-7.931,10,37
213,2,1,1,22,2,1,1,0.3302,0.37433,0.40433,1.0241,0.074124,21.96,10,52
213,2,1,1,23,1,1,1,-1.7152,1.5768,0.31495,2.3669,2.0301,17.221,10,38
213,2,1,1,23,2,1,1,0.70779,0.29382,0.31418,0.64734,-0.39361,17.062,34,52
213,2,1,1,24,1,1,1,-0.33567,1.8065,-0.089834,2.1364,0.24583,-4.632,10,40
213,2,1,1,24,2,1,1,0.095615,0.81517,0.40248,0.94015,0.30687,21.943,11,52
214,2,1,1,3,1,1,1,1.1945,4.385,-0.59811,3.8351,-1.7926,-26.399,42,49
214,2,1,1,3,2,1,1,-0.58167,1.0902,0.4024,1.0448,0.98407,21.665,26,44
214,2,1,1,6,1,1,1,5.0615,9.0306,-2.5412,7.8577,-7.6027,-123.87,38,5
214,2,1,1,6,2,1,1,0.76364,2.2983,-1.0854,2.445,-1.849,-57.159,38,6
214,2,1,1,8,1,1,1,1.7823,4.4126,-3.2633,6.113,-5.0457,-172.37,44,10
214,2,1,1,8,2,1,1,0.2323,0.61749,-0.78359,1.6747,-1.0159,-43.215,52,25
214,2,1,1,11,1,1,1,2.1314,4.4965,-1.9342,3.4087,-4.0656,-96.71,43,9
214,2,1,1,11,2,1,1,-0.035851,0.64009,0.080979,0.73676,0.11683,4.3462,16,48
214,2,1,1,17,1,1,1,2.9773,3.8452,-2.5585,5.3496,-5.5357,-129.89,43,10
214,2,1,1,17,2,1,1,0.63702,1.7716,-0.74143,1.7447,-1.3785,-37.417,38,9
214,2,1,1,18,1,1,1,3.3642,6.2177,-3.6332,7.2573,-6.9974,-187.9,44,10
214,2,1,1,18,2,1,1,0.81841,2.331,-1.1778,3.3051,-1.9962,-61.146,41,6
214,2,1,1,19,1,1,1,2.7598,6.1061,-2.6416,6.0369,-5.4014,-134.18,38,10
214,2,1,1,19,2,1,1,0.31227,2.5947,-1.074,2.9813,-1.3863,-55.37,37,7
214,2,1,1,21,1,1,1,2.055,7.0196,-0.0096546,4.5463,-2.0647,9.2854,43,51
214,2,1,1,21,2,1,1,-0.52746,1.4551,0.28609,0.71293,0.81355,15.142,38,1
214,2,1,1,22,1,1,1,-0.15039,3.0678,0.00054601,5.0254,0.15094,-1.0275,5,36
214,2,1,1,22,2,1,1,-0.67848,0.60833,0.48437,1.313,1.1628,24.725,6,34
214,2,1,1,24,1,1,1,1.1611,4.8579,-0.21915,5.3908,-1.3803,-7.1783,6,30
214,2,1,1,24,2,1,1,0.027085,1.4692,0.29396,1.9021,0.26688,15.916,7,30
216,2,1,1,1,1,1,1,-2.5942,4.3018,3.1587,5.5505,5.753,170.6,30,52
216,2,1,1,1,2,1,1,-1.3765,1.1966,0.52103,0.89691,1.8975,27.118,5,52
216,2,1,1,2,1,1,1,-2.1092,3.2492,1.9012,4.4344,4.0104,103.57,30,52
216,2,1,1,2,2,1,1,-2.3502,1.2974,0.5187,1.43,2.8689,27.429,28,42
216,2,1,1,6,1,1,1,-1.6305,5.7833,3.029,7.3629,4.6595,165.14,29,1
216,2,1,1,6,2,1,1,-0.38342,0.68301,0.15155,1.176,0.53497,7.1253,5,35
216,2,1,1,7,1,1,1,-1.7747,3.8221,3.1773,5.0415,4.952,169.48,29,1
216,2,1,1,7,2,1,1,-0.76089,0.49598,-0.13112,0.77248,0.62977,-7.0369,6,37
216,2,1,1,8,1,1,1,-0.58628,4.3738,2.0269,6.1871,2.6131,113.89,29,52
216,2,1,1,8,2,1,1,0.43789,0.37645,-0.10839,0.74895,-0.54628,-3.7321,34,52
216,2,1,1,9,1,1,1,-1.2153,5.1973,2.1614,6.348,3.3767,119.94,30,1
216,2,1,1,9,2,1,1,-0.17797,0.39118,0.04641,0.61202,0.22438,3.1154,5,52
216,2,1,1,11,1,1,1,-1.7453,4.5028,2.5308,6.3215,4.2761,137.55,29,1
216,2,1,1,11,2,1,1,0.39909,0.34811,0.07154,0.59066,-0.32755,4.493,29,52
216,2,1,1,12,1,1,1,-1.4044,5.0764,2.8217,6.2621,4.2262,154.61,29,52
216,2,1,1,12,2,1,1,0.66,0.98348,0.29279,1.2062,-0.36721,17.311,29,52
216,2,1,1,13,1,1,1,-0.29535,4.5107,2.0949,5.5792,2.3903,113.89,30,50
216,2,1,1,13,2,1,1,-1.2611,1.2286,0.55622,1.3078,1.8173,30.662,29,1
216,2,1,1,14,1,1,1,-1.8148,3.6657,2.6797,5.0813,4.4945,142.42,29,50
216,2,1,1,14,2,1,1,-0.50611,0.40293,0.056094,0.54467,0.56221,4.4184,28,52
216,2,1,1,16,1,1,1,-1.2336,3.6818,1.7343,4.38,2.968,95.709,30,52
216,2,1,1,16,2,1,1,-0.49998,0.51442,0.086652,0.59872,0.58663,6.2526,28,52
216,2,1,1,17,1,1,1,-0.30049,4.0643,1.8639,5.3787,2.1644,103.5,30,52
216,2,1,1,17,2,1,1,0.7837,0.61551,-0.61691,1.3149,-1.4006,-29.832,40,52
216,2,1,1,18,1,1,1,-0.49358,4.0952,1.8487,4.7018,2.3423,100.83,30,50
216,2,1,1,18,2,1,1,-0.38609,0.34058,0.17392,0.64686,0.56001,9.2594,5,46
216,2,1,1,19,1,1,1,-0.66433,3.3213,1.2842,4.1649,1.9486,70.937,30,1
216,2,1,1,19,2,1,1,0.071601,0.22001,-0.3452,0.51289,-0.4168,-17.899,40,21
216,2,1,1,21,1,1,1,-0.99506,3.0674,1.4284,3.8979,2.4234,79.344,29,1
216,2,1,1,21,2,1,1,-0.19838,0.2591,0.17297,0.63608,0.37134,9.6537,7,52
216,2,1,1,22,1,1,1,-0.70704,3.6816,1.6285,5.1283,2.3355,91.031,29,1
216,2,1,1,22,2,1,1,0.085578,0.6128,0.09329,0.69561,0.0077126,6.1301,34,52
216,2,1,1,23,1,1,1,-1.5516,3.9219,1.7876,5.0148,3.3391,97.303,29,1
216,2,1,1,23,2,1,1,-0.063974,0.39359,-0.050529,0.28973,0.013445,-2.8323,3,44
216,2,1,1,24,1,1,1,-1.7751,3.1933,1.8324,4.6273,3.6074,99.341,29,1
216,2,1,1,24,2,1,1,0.56284,0.49173,0.3614,0.78394,-0.20143,19.659,15,50
217,2,1,1,1,1,1,1,-1.1653,2.0877,-0.24941,1.8942,0.91587,-14.96,51,38
217,2,1,1,1,2,1,1,0.40074,0.78096,-0.12693,0.60335,-0.52767,-7.2588,1,44
217,2,1,1,2,1,1,1,-1.0795,2.9144,1.2229,2.4417,2.3024,65.299,26,51
217,2,1,1,2,2,1,1,0.52863,1.3855,0.34211,1.2874,-0.18652,18.267,25,44
217,2,1,1,3,1,1,1,-0.68458,3.186,0.13875,2.5074,0.82332,5.8187,47,38
217,2,1,1,3,2,1,1,0.11898,0.29163,0.11191,0.47443,-0.0070647,5.9131,30,40
217,2,1,1,4,1,1,1,-0.95268,1.9849,0.72522,1.7666,1.6779,38.841,24,38
217,2,1,1,4,2,1,1,0.074126,0.53123,0.11712,0.42904,0.042993,6.1767,19,44
217,2,1,1,6,1,1,1,-1.0348,2.8565,0.51601,2.415,1.5508,25.887,6,39
217,2,1,1,6,2,1,1,0.21348,0.51014,-0.014436,0.56786,-0.22792,-0.53323,26,39
217,2,1,1,7,1,1,1,-0.599,2.0552,0.54719,1.624,1.1462,29.236,26,39
217,2,1,1,7,2,1,1,0.23059,0.45402,0.073725,0.53792,-0.15686,4.0755,35,44
217,2,1,1,8,1,1,1,-0.94228,2.4624,0.18173,2.3638,1.124,7.2544,5,38
217,2,1,1,8,2,1,1,0.11396,0.38823,-0.083512,0.33015,-0.19747,-4.3597,44,38
217,2,1,1,9,1,1,1,-0.63443,1.5051,0.44752,1.4321,1.0819,22.943,26,38
217,2,1,1,9,2,1,1,0.17874,0.15908,-0.025252,0.24458,-0.20399,-1.3605,34,14
217,2,1,1,10,1,1,1,0.036235,2.7698,0.61062,2.2005,0.57438,33.159,30,38
217,2,1,1,10,2,1,1,0.40134,0.98516,0.069044,0.76668,-0.3323,4.6476,34,49
217,2,1,1,11,1,1,1,-0.89696,2.5043,0.41619,2.4772,1.3131,19.069,4,38
217,2,1,1,11,2,1,1,-0.048777,0.23073,0.0093353,0.19761,0.058112,0.4016,28,37
217,2,1,1,12,1,1,1,-0.38348,2.1853,0.6327,2.0562,1.0162,33.059,25,38
